#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

#Factions
#####

#Court Faction
PlusFaction.73_title;Alliance;;;;;;;;;;;;;x
PlusFaction.73_desc;My [Root.GetLordLady],\n\nI reject your alliance proposal.\n\nSincerely,\n[From.GetTitledFirstName];;;;;;;;;;;;;x
PlusFaction.73_1;Et tu brute.;;;;;;;;;;;;;x
PlusFaction.74_title;Friendly Visit;;;;;;;;;;;;;x
PlusFaction.74_desc;I wonder if I should pay a visit to one of my fellow [Root.GetFactionName] members.;;;;;;;;;;;;;x
PlusFaction.74_1;I will visit [social_visit.GetTitledFirstName].;;;;;;;;;;;;;x
PlusFaction.74_2;I rather not travel.;;;;;;;;;;;;;x
PlusFaction.75_title;Friendly Visit;;;;;;;;;;;;;x
PlusFaction.75_desc;[From.GetTitledFirstName] showed up in [Root.Capital.GetName] this morning.;;;;;;;;;;;;;x
PlusFaction.75_1;We agreed on so many things!;;;;;;;;;;;;;x
PlusFaction.76_title;Friendly Visit;;;;;;;;;;;;;x
PlusFaction.76_desc;[From.GetTitledFirstName] showed up in [Root.Capital.GetName] this morning.;;;;;;;;;;;;;x
PlusFaction.76_1;We disagreed on so many things!;;;;;;;;;;;;;x
#€
